Wall time,Step,Value
1677914966.5445356,0,-172.1991424560547
1677914972.5226007,1,-295.4830322265625
1677914978.4553196,2,-170.93923950195312
1677914983.8054419,3,-101.2662353515625
1677914989.1668057,4,-129.8942108154297
1677914994.441035,5,-190.5059814453125
1677915000.3149686,6,-189.22923278808594
1677915006.3052363,7,-227.5390167236328
1677915008.9962254,8,9.057785034179688
1677915014.4212961,9,-49.6199836730957
1677915020.5597641,10,-129.66119384765625
1677915026.422105,11,-90.5953369140625
1677915032.4493845,12,-92.09368133544922
1677915038.5326304,13,-62.00145721435547
1677915045.0984612,14,-67.76774597167969
1677915052.2559762,15,-48.11872482299805
1677915058.450929,16,-55.01420974731445
1677915063.4776409,17,24.302724838256836
1677915069.5573578,18,-59.998992919921875
1677915075.4478636,19,-14.384102821350098
1677915081.6159587,20,-34.58137512207031
1677915087.4574153,21,-5.105401515960693
1677915088.8065042,22,19.87966537475586
1677915094.6839228,23,-193.49102783203125
1677915100.7975974,24,-34.1012077331543
1677915106.587452,25,-67.14921569824219
1677915112.599807,26,-57.84406280517578
1677915118.578517,27,-20.807573318481445
1677915120.3236303,28,20.186254501342773
1677915121.2004266,29,13.070028305053711
1677915122.8449655,30,29.482585906982422
1677915124.5061235,31,13.77223014831543
1677915126.4544098,32,21.36845588684082
1677915132.5438776,33,-29.408138275146484
1677915138.333372,34,-36.14347457885742
1677915145.5634115,35,-23.00697898864746
1677915147.0110416,36,28.311166763305664
1677915153.184765,37,-15.03532600402832
1677915155.4011445,38,15.283842086791992
1677915157.8356736,39,26.394304275512695
1677915164.0557005,40,-21.375486373901367
1677915167.0339117,41,33.29721450805664
1677915170.6147316,42,7.916046619415283
1677915174.9215388,43,18.061124801635742
1677915181.2408457,44,-40.14030838012695
1677915182.605441,45,20.337207794189453
1677915184.0410414,46,26.598751068115234
1677915189.831036,47,-49.557273864746094
1677915196.3397884,48,-16.27440643310547
1677915202.2739103,49,-0.482369601726532
1677915204.1814446,50,33.88058853149414
1677915207.5586433,51,23.10243034362793
1677915214.2163737,52,-13.291791915893555
1677915217.3296714,53,17.423946380615234
1677915223.499106,54,-30.0228328704834
1677915224.6807225,55,23.620363235473633
1677915226.4474652,56,29.307697296142578
1677915227.8386552,57,27.771772384643555
1677915229.3838367,58,28.987871170043945
1677915234.1565456,59,-7.6710429191589355
1677915240.3255053,60,-36.02934265136719
1677915241.3098364,61,19.79707908630371
1677915247.273313,62,-20.40325355529785
1677915248.122043,63,13.038263320922852
1677915249.988462,64,22.764074325561523
1677915251.050951,65,22.68598175048828
1677915252.2345018,66,21.992218017578125
1677915253.497534,67,23.11431121826172
1677915254.4509249,68,18.244836807250977
1677915255.414335,69,18.396883010864258
1677915257.4851649,70,18.12274742126465
1677915258.59169,71,22.43027114868164
1677915264.538017,72,-28.8430118560791
1677915265.5118835,73,16.183887481689453
1677915268.4379528,74,10.266744613647461
1677915270.747666,75,13.647945404052734
1677915272.0232491,76,20.046295166015625
1677915273.8745437,77,27.203824996948242
1677915274.8885813,78,17.881738662719727
1677915276.0108707,79,19.99191665649414
1677915277.4348497,80,18.6605281829834
1677915278.7704182,81,25.167156219482422
1677915279.816033,82,14.274571418762207
1677915281.2993839,83,28.822065353393555
1677915284.298067,84,15.027265548706055
1677915285.3476458,85,19.850820541381836
1677915291.5619233,86,-23.47345733642578
1677915293.3597574,87,18.39537239074707
1677915294.227695,88,14.027210235595703
1677915295.638373,89,23.91168975830078
1677915297.2485507,90,22.753664016723633
1677915298.473439,91,20.815092086791992
1677915299.5418324,92,22.313396453857422
1677915300.6742318,93,22.045669555664062
1677915306.9645555,94,-33.18209457397461
1677915312.799823,95,-10.691659927368164
1677915315.9413583,96,19.081205368041992
1677915317.2671955,97,26.866422653198242
1677915318.7261753,98,20.198442459106445
1677915319.9635484,99,19.82794761657715
1677915321.26349,100,27.105077743530273
1677915322.5823874,101,27.17412567138672
1677915323.8339255,102,27.600168228149414
1677915325.2386334,103,26.73023796081543
1677915326.611715,104,27.433473587036133
1677915327.8726225,105,24.72254180908203
1677915329.1782327,106,24.958303451538086
1677915335.1421173,107,-22.5979061126709
1677915336.4420116,108,25.150209426879883
1677915337.8355894,109,21.487043380737305
1677915342.5951543,110,1.5308878421783447
1677915343.8171864,111,22.250507354736328
1677915345.5839202,112,21.61307144165039
1677915346.689276,113,24.437149047851562
1677915348.4820056,114,25.14145278930664
1677915349.494847,115,18.169307708740234
1677915350.8049972,116,22.71584129333496
1677915351.8913472,117,17.925582885742188
1677915352.8988874,118,19.721084594726562
1677915354.1231692,119,22.213050842285156
1677915355.1978066,120,22.177127838134766
1677915356.7208133,121,24.79857635498047
1677915357.8550112,122,17.220483779907227
1677915359.639081,123,27.055633544921875
1677915360.7826061,124,22.76871109008789
1677915362.0554588,125,25.64669418334961
1677915363.0809455,126,14.985065460205078
1677915364.5588932,127,26.59131622314453
1677915365.850004,128,24.22793197631836
1677915368.4975655,129,10.589515686035156
1677915369.973323,130,10.916130065917969
1677915373.4943485,131,8.888062477111816
1677915374.563057,132,18.89193344116211
1677915375.728075,133,19.163169860839844
1677915376.805351,134,18.996713638305664
1677915378.0465896,135,27.638343811035156
1677915379.6156795,136,27.154569625854492
1677915380.790905,137,24.0438232421875
1677915382.0391953,138,22.408123016357422
1677915383.3641715,139,25.444820404052734
1677915384.6009152,140,22.22218894958496
1677915385.6814432,141,20.37450408935547
1677915386.4650538,142,13.63118839263916
1677915389.4824867,143,11.205916404724121
1677915390.3755157,144,13.157670974731445
1677915391.4966788,145,21.096694946289062
1677915392.6460116,146,17.365055084228516
1677915393.955029,147,29.909669876098633
1677915395.3879097,148,22.50146484375
1677915396.7606087,149,30.56705093383789
1677915397.7293983,150,19.35304832458496
1677915398.732911,151,15.981468200683594
1677915400.2452807,152,18.715778350830078
1677915401.788323,153,26.090763092041016
1677915402.9954126,154,24.1474666595459
1677915404.322604,155,23.58820343017578
1677915405.4209368,156,21.619178771972656
1677915406.549369,157,15.740578651428223
1677915412.4791071,158,-8.535533905029297
1677915414.1569734,159,21.21173667907715
1677915415.2525291,160,23.923648834228516
1677915416.8647213,161,22.032560348510742
1677915422.7551188,162,-29.689855575561523
1677915424.6248782,163,21.33841323852539
1677915427.40878,164,23.34564971923828
1677915428.7902913,165,23.95578956604004
1677915430.0591702,166,22.358125686645508
