Wall time,Step,Value
1681720496.881732,0,-44.254547119140625
1681720499.1258042,1,35.1134033203125
1681720502.4908078,2,-104.57441711425781
1681720504.1866822,3,18.372262954711914
1681720507.508063,4,5.236240863800049
1681720510.816879,5,-59.22241973876953
1681720514.1469142,6,-46.22336959838867
1681720517.2841678,7,15.18380355834961
1681720518.3919902,8,34.33778381347656
1681720521.78033,9,-21.583707809448242
1681720523.0135543,10,30.866165161132812
1681720524.0699446,11,22.995019912719727
1681720525.0672266,12,27.735898971557617
1681720526.0627358,13,32.2392463684082
1681720529.0177805,14,27.33086585998535
1681720532.40095,15,-16.1203670501709
1681720533.6131077,16,24.0546932220459
1681720534.5200715,17,24.56719970703125
1681720535.520578,18,30.425697326660156
1681720538.8147488,19,-12.760994911193848
1681720539.8497436,20,23.334590911865234
1681720540.8169498,21,28.11156463623047
1681720542.3457663,22,41.341773986816406
1681720543.2319775,23,23.125593185424805
1681720544.0860958,24,21.40212631225586
1681720545.4224617,25,31.064863204956055
1681720546.290599,26,22.70659637451172
1681720547.018943,27,11.838544845581055
1681720547.7934499,28,17.38037109375
1681720548.7511365,29,23.612518310546875
1681720549.9373927,30,32.1722412109375
1681720550.7447078,31,21.294137954711914
1681720552.0328476,32,12.7008056640625
1681720552.9581873,33,14.553620338439941
1681720553.9923313,34,28.280168533325195
1681720554.9378576,35,30.7524471282959
1681720556.163364,36,29.3896427154541
1681720557.0730162,37,24.917882919311523
1681720558.1756594,38,35.33612823486328
1681720559.0604577,39,22.3646297454834
1681720560.3488064,40,26.694910049438477
1681720561.2579694,41,24.43238067626953
1681720562.1251724,42,22.19699478149414
1681720563.091847,43,21.866043090820312
1681720563.8048475,44,10.434990882873535
1681720564.6650286,45,19.957443237304688
1681720565.4150286,46,12.747605323791504
1681720566.236778,47,17.6616268157959
1681720567.169071,48,23.813295364379883
1681720568.1460714,49,26.017919540405273
1681720569.1175277,50,26.133832931518555
1681720570.1124675,51,26.420303344726562
1681720571.034974,52,24.876447677612305
1681720571.893099,53,22.215316772460938
1681720572.6704237,54,14.57210636138916
1681720573.4984238,55,11.840658187866211
1681720574.523794,56,27.743919372558594
1681720575.4209762,57,22.513195037841797
1681720576.329085,58,24.24088478088379
1681720577.260211,59,27.647470474243164
1681720578.2284708,60,26.2041015625
1681720579.05712,61,18.21086311340332
1681720579.8657997,62,20.004383087158203
1681720580.893618,63,29.854663848876953
1681720581.777836,64,22.35004997253418
1681720582.725472,65,25.773508071899414
1681720583.6636848,66,22.502046585083008
1681720584.6435764,67,21.109708786010742
1681720585.2782526,68,10.484204292297363
1681720586.2324948,69,21.936159133911133
1681720587.1804938,70,23.954586029052734
1681720588.084645,71,27.3226375579834
1681720588.9914594,72,23.02571678161621
1681720589.954141,73,24.98685073852539
1681720590.8293147,74,22.28839874267578
1681720591.7306428,75,18.18258285522461
1681720592.5798743,76,18.399703979492188
1681720593.5006716,77,21.888864517211914
1681720594.4576106,78,23.329687118530273
1681720595.4764056,79,30.25893211364746
1681720596.29903,80,17.283092498779297
1681720597.0869038,81,14.62209415435791
1681720598.0736885,82,27.83852767944336
1681720598.8845916,83,11.736258506774902
1681720599.7533624,84,23.025346755981445
1681720600.6001387,85,16.87729263305664
1681720601.430404,86,14.91250991821289
1681720602.365056,87,20.449785232543945
1681720603.3161733,88,25.790910720825195
1681720604.3457985,89,30.803104400634766
1681720605.2422104,90,24.1484432220459
1681720606.5830185,91,28.74125099182129
1681720607.621857,92,34.3186149597168
1681720608.5869687,93,24.543115615844727
1681720609.5321915,94,27.374523162841797
1681720610.4403465,95,22.798568725585938
1681720611.365929,96,23.78286361694336
1681720612.259572,97,22.107173919677734
1681720613.0282106,98,12.781831741333008
1681720614.047589,99,24.794668197631836
1681720614.8674383,100,15.801133155822754
1681720615.8111455,101,24.359521865844727
1681720616.9748762,102,32.06529998779297
1681720617.8445601,103,21.494274139404297
1681720618.8778675,104,31.181089401245117
1681720619.8995025,105,28.21154022216797
1681720620.95828,106,30.75652503967285
1681720621.809725,107,17.260650634765625
1681720622.7492356,108,18.04961585998535
1681720623.564439,109,20.391632080078125
1681720624.3696277,110,17.58540916442871
1681720625.2419558,111,20.75127601623535
1681720626.1141324,112,18.481088638305664
1681720627.0597556,113,24.245723724365234
1681720628.0804334,114,26.920207977294922
1681720631.5317986,115,-11.117986679077148
1681720632.4623036,116,29.0212459564209
1681720633.3447416,117,21.44155502319336
1681720634.2018764,118,20.366437911987305
1681720635.2850268,119,27.86577796936035
1681720636.2250273,120,22.42142105102539
1681720637.1400266,121,26.222984313964844
1681720638.0734162,122,26.389789581298828
1681720638.925924,123,17.966899871826172
1681720639.7938786,124,18.43685531616211
1681720640.7118773,125,21.255517959594727
1681720641.513597,126,14.98321533203125
1681720642.3845975,127,21.589942932128906
1681720643.2891047,128,24.149999618530273
1681720644.3785725,129,25.544145584106445
1681720645.877225,130,35.54214859008789
1681720646.6188638,131,12.763527870178223
1681720647.5693696,132,31.125011444091797
1681720648.6325526,133,28.222801208496094
1681720649.5607016,134,23.6640682220459
1681720650.3809795,135,18.545806884765625
1681720651.2354891,136,21.241018295288086
1681720652.0484438,137,16.371244430541992
1681720652.928444,138,19.091482162475586
1681720654.0719323,139,35.34992218017578
1681720655.0047424,140,25.02515411376953
1681720655.9399016,141,22.95429801940918
1681720656.8657546,142,22.282255172729492
1681720657.8947508,143,32.14310073852539
1681720658.8254347,144,26.52642059326172
1681720659.6167862,145,16.677209854125977
1681720660.3980238,146,18.11860466003418
1681720661.4509997,147,27.46173667907715
1681720662.3495104,148,25.731237411499023
1681720663.1933699,149,18.62923240661621
1681720664.2122788,150,24.495338439941406
1681720665.025496,151,20.329641342163086
1681720666.1568046,152,33.45366287231445
