Wall time,Step,Value
1681720496.881732,0,14.252654075622559
1681720499.1258042,1,19.955379486083984
1681720502.4908078,2,84.12297058105469
1681720504.1866822,3,29.324621200561523
1681720507.5090637,4,87.96737670898438
1681720510.816879,5,89.87294006347656
1681720514.1469142,6,82.76214599609375
1681720517.2841678,7,64.38977813720703
1681720518.3919902,8,14.438586235046387
1681720521.78033,9,93.70695495605469
1681720523.0135543,10,17.821866989135742
1681720524.0709453,11,14.720558166503906
1681720525.0672266,12,10.426362037658691
1681720526.0627358,13,11.928743362426758
1681720529.0177805,14,114.9058609008789
1681720532.40095,15,128.69496154785156
1681720533.6131077,16,24.636919021606445
1681720534.5200715,17,9.89542007446289
1681720535.520578,18,20.175626754760742
1681720538.8147488,19,150.39503479003906
1681720539.8497436,20,18.615463256835938
1681720540.8169498,21,14.218240737915039
1681720542.3457663,22,45.403961181640625
1681720543.2319775,23,11.402264595031738
1681720544.0860958,24,9.152105331420898
1681720545.4224617,25,33.30746078491211
1681720546.290599,26,10.570178985595703
1681720547.018943,27,2.3466427326202393
1681720547.7934499,28,8.179555892944336
1681720548.7511365,29,17.55301856994629
1681720549.9373927,30,30.892423629760742
1681720550.7447078,31,13.29786205291748
1681720552.0338478,32,37.49684143066406
1681720552.9581873,33,15.067290306091309
1681720553.9923313,34,19.096878051757812
1681720554.9378576,35,21.191415786743164
1681720556.163364,36,48.79874038696289
1681720557.0730162,37,25.475107192993164
1681720558.1756594,38,34.092891693115234
1681720559.0604577,39,15.516457557678223
1681720560.3488064,40,54.997161865234375
1681720561.2579694,41,19.967573165893555
1681720562.1251724,42,15.714439392089844
1681720563.091847,43,14.357666969299316
1681720563.8048475,44,2.7761282920837402
1681720564.6650286,45,15.28006649017334
1681720565.4150286,46,5.83316707611084
1681720566.236778,47,9.462125778198242
1681720567.169071,48,20.351104736328125
1681720568.1460714,49,31.221284866333008
1681720569.1175277,50,26.333967208862305
1681720570.1124675,51,25.287599563598633
1681720571.034974,52,24.991880416870117
