Wall time,Step,Value
1677906625.8991303,952,-8.88596248626709
1677906627.2532063,953,3.9219412803649902
1677906633.7408514,954,-53.72945785522461
1677906640.6766272,956,-46.37540817260742
1677906646.8043678,957,-80.31462860107422
1677906647.6940184,958,8.6452054977417
1677906648.8046627,959,5.0768513679504395
1677906651.8963969,960,-29.819536209106445
1677906653.2793152,961,1.40724515914917
1677906654.3807268,962,5.402011394500732
1677906659.3602552,963,-50.7064208984375
1677906660.553468,964,4.075973033905029
1677906668.4370334,966,0.4832853078842163
1677906669.6765583,967,8.061558723449707
1677906672.2115855,969,-4.079067707061768
1677906678.4615529,971,4.792205333709717
1677906681.4683228,972,-17.373210906982422
1677906686.2205188,974,9.415024757385254
1677906688.6981528,976,0.6547757387161255
1677906689.7992315,977,6.261041164398193
1677906690.809085,978,6.196933269500732
1677906691.769523,979,8.177183151245117
1677906701.2790556,982,-78.64021301269531
1677906703.5628633,983,-3.330331325531006
1677906704.9272745,984,7.450112342834473
1677906709.9189415,985,-41.592533111572266
1677906714.4360557,987,-0.3813861310482025
1677906716.4258397,988,-0.1046651303768158
1677906733.763436,996,8.076924324035645
1677906735.6633089,997,-4.445816516876221
1677906740.412805,999,1.6144486665725708
1677906742.1757102,1000,-7.781588077545166
1677906749.789639,1002,9.845480918884277
1677906752.7147758,1003,-34.90156555175781
1677906757.718624,1004,-38.78297805786133
1677906759.348712,1005,1.226527452468872
1677906762.326471,1007,7.9577202796936035
1677906764.3220065,1008,-2.9563443660736084
1677906765.3096056,1009,8.97081184387207
1677906768.1382096,1011,8.608359336853027
1677906770.2477233,1012,-11.665257453918457
1677906776.5770493,1013,-59.98693084716797
1677906780.0148137,1014,-27.39230728149414
1677906784.1395807,1017,9.392644882202148
1677906787.3783252,1019,-10.299081802368164
1677906794.028947,1024,9.392374038696289
1677906795.6720195,1025,2.3040425777435303
1677906797.2539914,1026,0.6161006689071655
1677906798.061201,1027,9.367819786071777
1677906805.5101197,1029,4.745769023895264
1677906807.9724364,1031,9.485373497009277
1677906814.4245207,1032,-77.00663757324219
1677906817.128461,1033,-11.830060958862305
1677906819.3230646,1035,4.534284591674805
