Wall time,Step,Value
1678078753.372138,5,15.080992698669434
1678078759.054699,6,-9.004256248474121
1678078790.601451,10,-50.22058868408203
1678078800.2552238,11,-53.87375259399414
1678078816.4597452,13,7.330132961273193
1678078826.6621726,14,-25.864521026611328
1678078838.0371423,15,-36.978641510009766
1678078862.801015,18,-43.00255584716797
1678078864.167536,19,13.69489860534668
1678078873.4674404,20,-29.21270751953125
1678078907.366391,24,-28.710277557373047
1678078974.8815928,33,6.223101615905762
1678078982.579457,34,-8.806066513061523
1678078993.1168559,36,9.258081436157227
1678079017.299189,40,-9.459915161132812
1678079025.5335763,42,-4.892420768737793
1678079037.8320196,44,7.071389198303223
1678079047.0316756,45,-31.200613021850586
1678079061.5843914,47,7.916652679443359
1678079069.8314354,49,14.651288986206055
1678079079.0822828,50,-14.327436447143555
1678079096.0456455,53,7.7069573402404785
1678079098.5844486,54,10.02432632446289
1678079103.1860335,55,5.555872440338135
1678079112.315048,56,-33.87997055053711
1678079121.486758,57,-10.673986434936523
1678079142.4630322,61,4.1055707931518555
1678079149.5144517,63,8.748757362365723
1678079164.263622,65,-5.238113880157471
1678079166.6333117,66,6.170718669891357
1678079170.98458,67,1.7281423807144165
1678079179.3140361,68,-15.507524490356445
1678079192.599884,71,8.820955276489258
1678079195.6539762,72,6.103692054748535
1678079201.3879843,73,-14.041662216186523
1678079207.6175241,74,1.9834935665130615
1678079240.1126518,79,14.897500038146973
1678079268.7659843,84,-14.360427856445312
1678079277.7973495,85,-25.449657440185547
1678079282.1395788,86,7.99124002456665
1678079290.5664408,87,-13.331326484680176
1678079300.02896,88,-16.995635986328125
1678079304.715301,89,13.272685050964355
1678079342.6984396,94,14.539466857910156
1678079399.55915,102,2.9728612899780273
1678079420.9752073,105,-23.985116958618164
1678079425.146623,106,-0.9415152668952942
1678079461.9803934,113,3.5220870971679688
1678079481.8854244,116,-11.398469924926758
1678079492.063434,118,2.010554313659668
1678079530.7468805,124,-16.004100799560547
1678079534.0989993,125,19.10347557067871
1678079537.5645478,126,7.796440601348877
1678079553.667637,129,12.08206558227539
1678079556.49782,130,9.408256530761719
1678079602.420033,137,13.955917358398438
1678079615.9697697,139,10.669831275939941
1678079628.1497056,141,16.23293113708496
1678079631.8826861,142,13.756831169128418
1678079635.1832502,143,8.09097957611084
1678079644.346318,144,-27.809362411499023
1678079674.6956797,150,9.065054893493652
1678079685.7986422,153,10.768552780151367
1678079692.4803405,155,17.726308822631836
1678079702.181028,157,2.750143527984619
1678079710.9419844,158,-5.522984981536865
1678079720.830381,159,-28.33976173400879
1678079741.042343,162,12.858936309814453
1678079755.7445343,165,14.568178176879883
1678079768.1304061,167,-22.8275203704834
1678079777.3054047,168,-15.54108715057373
1678079795.0322433,171,20.99766731262207
1678079829.4108732,176,-28.97372817993164
1678079834.2759378,177,11.2398681640625
1678079843.4626863,178,-32.249542236328125
1678079856.2460206,180,-7.356135368347168
1678079879.700564,183,-24.1678466796875
1678079893.6298304,185,10.835502624511719
1678079900.0472057,186,-1.490810513496399
1678079916.260237,188,3.5788302421569824
1678079921.6642683,190,17.568349838256836
1678079925.951136,191,13.820669174194336
1678079962.5139585,198,1.1511787176132202
1678080000.4489126,206,5.839182376861572
1678080003.3081014,207,12.652451515197754
1678080009.9748104,208,-7.3394856452941895
1678080025.6755648,212,-37.8793830871582
1678080042.958844,215,11.776866912841797
1678080065.6612296,218,-7.702585697174072
1678080086.9966576,222,-24.37013053894043
1678080090.561716,223,9.962556838989258
1678080098.0122924,225,9.169078826904297
1678080100.997369,226,7.480405807495117
1678080104.8305573,227,14.35879135131836
1678080121.0810442,229,-33.84135055541992
1678080147.9785972,232,-29.952106475830078
1678080157.0759797,233,-24.826416015625
1678080162.1617823,234,9.146510124206543
1678080178.4977636,237,-1.5804271697998047
1678080244.9599369,247,7.736454010009766
1678080255.8800356,249,18.436378479003906
1678080284.1449757,255,8.556501388549805
1678080296.6582801,258,11.685898780822754
1678080299.2739499,259,8.594161987304688
1678080302.1095338,260,8.985033988952637
1678080308.4082644,261,9.32892894744873
1678080319.273686,263,-12.40523910522461
1678080342.77817,267,3.1544926166534424
1678080352.111374,269,1.8006693124771118
1678080366.4558027,271,-23.22279167175293
1678080377.9318383,273,7.911075592041016
1678080399.4237428,278,-0.3070531189441681
1678080411.3100748,280,-28.448387145996094
1678080433.74601,284,1.2983416318893433
1678080460.4820454,289,4.977717399597168
1678080467.5299704,291,4.0746378898620605
1678080471.6162624,292,8.013524055480957
1678080495.1132898,297,-26.86046600341797
1678080497.6873698,298,13.227873802185059
1678080502.5063283,299,-1.8727372884750366
1678080515.3965838,301,0.06752388179302216
1678080524.3645465,302,-27.052043914794922
1678080533.6478622,303,-29.55524253845215
1678080564.2104447,307,-26.315786361694336
1678080570.2070162,308,7.101133346557617
1678080587.077484,310,-8.580698013305664
1678080604.5453477,313,7.113844394683838
1678080630.6433399,317,-52.222572326660156
1678080639.8644834,318,-41.47077941894531
1678080646.3288295,319,5.767498970031738
1678080647.7251334,320,11.14801025390625
1678080662.3416033,322,5.980592727661133
1678080673.4670439,325,3.9118876457214355
1678080677.572757,326,5.13132381439209
1678080684.526342,327,-4.131565570831299
1678080703.8441927,330,0.5869646072387695
1678080713.2606802,331,-19.687023162841797
1678080723.972175,333,-5.6646881103515625
1678080764.4408052,339,4.346139430999756
1678080775.227662,341,10.208703994750977
1678080800.716366,344,-31.069679260253906
1678080802.6481147,345,10.473264694213867
1678080814.1777804,347,10.97126293182373
1678080817.5313737,348,8.34764289855957
1678080838.3092766,353,3.9126102924346924
1678080841.857035,354,21.657503128051758
1678080854.854367,356,-12.840241432189941
1678080858.4907866,358,12.225821495056152
1678080862.2225592,359,15.775487899780273
1678080865.2225602,360,16.926780700683594
1678080877.6586783,363,13.563124656677246
1678080895.1375358,367,7.7427754402160645
1678080908.5525858,370,5.506028175354004
1678080909.5562546,371,11.824381828308105
1678080917.25574,373,8.279237747192383
1678080940.6093843,377,-21.47511863708496
1678080943.0036976,378,8.789360046386719
1678080946.8535304,379,4.051333427429199
1678080958.4868364,381,8.1566743850708
1678080966.7355292,382,2.7700419425964355
1678080996.6324437,386,-8.026615142822266
1678081004.6391664,387,-11.185471534729004
1678081007.591691,388,11.362394332885742
1678081011.3432539,390,16.867902755737305
1678081014.4076974,391,16.4376277923584
1678081018.26185,392,9.148356437683105
1678081025.586299,393,-12.406105995178223
1678081051.5002317,402,-2.6495864391326904
1678081054.9923735,403,1.9954595565795898
1678081087.8592167,408,-14.321992874145508
1678081109.9014423,415,9.838675498962402
1678081115.2320585,416,18.369672775268555
1678081126.8196137,420,3.7981374263763428
1678081134.6191568,421,-24.29345703125
1678081136.221515,422,9.492964744567871
1678081143.5137691,424,2.713531017303467
1678081151.5389235,426,-0.49579963088035583
1678081173.09046,430,-7.579392433166504
1678081216.9564476,439,5.054370403289795
1678081224.764456,440,-16.299009323120117
1678081226.1274993,441,13.290413856506348
1678081229.2447581,442,21.061092376708984
1678081247.8603933,445,-21.919361114501953
1678081280.2085974,451,16.286510467529297
1678081319.0098178,458,-0.5978835821151733
1678081324.9033196,459,-9.21560001373291
1678081328.5226212,460,14.966939926147461
1678081334.3259597,461,-12.157527923583984
1678081343.8060617,463,15.19554615020752
1678081346.2065587,464,14.182524681091309
1678081357.472576,467,-0.602817952632904
1678081361.5285165,468,5.425482273101807
1678081366.4031153,469,8.042618751525879
1678081380.768704,473,8.081791877746582
1678081382.3737469,474,14.317916870117188
1678081404.794216,478,-11.426065444946289
1678081445.3771286,485,4.032363414764404
1678081461.9273496,488,-21.219871520996094
1678081469.901486,489,-17.95313262939453
1678081481.3583958,491,2.4706974029541016
1678081493.1036253,493,-7.463967800140381
1678081508.6134121,496,15.487224578857422
1678081567.1692429,507,15.043704986572266
1678081583.619501,510,14.341569900512695
1678081586.4888513,511,6.825860500335693
1678081592.2343106,512,-13.343231201171875
1678081599.8877933,514,9.985345840454102
1678081610.2743824,516,8.288496971130371
1678081617.8036969,517,13.616981506347656
1678081627.7874532,519,14.066246032714844
1678081647.2805457,524,-25.126691818237305
1678081656.112479,525,-10.815004348754883
1678081694.2879586,531,-8.122274398803711
1678081703.5970402,533,-2.237483263015747
1678081705.6308753,534,14.893940925598145
1678081710.9299238,535,-4.99363374710083
1678081712.8246157,536,15.74282455444336
1678081715.7345424,537,15.392654418945312
1678081718.8667383,538,16.912227630615234
1678081720.1727657,539,11.335402488708496
1678081724.772924,540,1.56736421585083
1678081725.5709789,541,10.484524726867676
1678081727.8128803,542,18.885704040527344
1678081734.4195404,544,11.564643859863281
1678081741.9206965,547,8.342087745666504
1678081747.169243,548,7.107072353363037
1678081750.2854548,549,15.999533653259277
1678081760.7162898,551,12.145991325378418
1678081778.3044589,555,11.610089302062988
1678081782.2621243,557,10.222652435302734
1678081789.5021217,559,11.210755348205566
1678081797.9883115,563,17.78081703186035
1678081802.715551,564,-3.7613120079040527
1678081810.5747437,565,-13.565155029296875
1678081828.6259222,569,-2.033344268798828
1678081851.035587,573,16.16936492919922
1678081853.1698084,574,16.591529846191406
1678081867.9069335,577,-3.2192940711975098
1678081875.2919726,579,18.792888641357422
1678081881.0570314,580,5.4537248611450195
1678081886.1218827,581,6.872870922088623
1678081889.8862965,582,15.766650199890137
1678081895.569232,583,1.7024905681610107
1678081903.5592816,584,-12.235260009765625
1678081920.4022074,586,-27.141841888427734
1678081925.7351923,587,8.36737060546875
1678081945.5532842,592,6.156009197235107
1678081954.4051154,593,-32.218345642089844
1678081969.9785864,596,10.69133186340332
1678081973.4393058,597,-7.732782363891602
1678081994.3390586,600,1.0163636207580566
1678082003.5379608,602,13.536490440368652
1678082020.4307823,606,11.08285140991211
1678082038.2521648,608,-28.841909408569336
1678082050.5536022,610,-6.551871299743652
1678082060.837433,612,9.080395698547363
1678082084.8755846,615,-22.352317810058594
1678082104.4974525,619,-0.34397566318511963
1678082113.2529938,620,-17.412267684936523
1678082116.934301,622,7.481894016265869
1678082131.0894344,625,5.206138610839844
1678082150.4598038,629,6.715573310852051
1678082174.8873844,634,-23.233196258544922
1678082203.749432,641,12.876035690307617
1678082207.9067078,642,6.253198623657227
1678082215.240369,644,19.07063865661621
1678082220.738859,645,-20.28855323791504
1678082223.8609934,646,18.409183502197266
1678082228.73189,647,-5.158849716186523
1678082232.3011565,648,12.056513786315918
1678082234.9177253,649,17.836116790771484
1678082245.9158173,652,9.632524490356445
1678082267.4010162,656,13.752047538757324
1678082271.9891338,657,6.801589012145996
1678082293.7755096,661,-9.797416687011719
